shap,channel,term,event,band
0.30976641379171704,Fp1,final,eye_close,alpha
-0.06882559291998183,Fp2,final,eye_close,alpha
-0.06272823837764763,F3,final,eye_close,alpha
-0.053712961896074884,F4,final,eye_close,alpha
0.14292450830802853,C3,final,eye_close,alpha
0.3317689595936932,C4,final,eye_close,alpha
0.703744733865897,P3,final,eye_close,alpha
-0.013405825484254796,P4,final,eye_close,alpha
-0.01522416133571933,O1,final,eye_close,alpha
0.044249520347815915,O2,final,eye_close,alpha
-0.10705569214446538,F7,final,eye_close,alpha
-0.09003514471213749,F8,final,eye_close,alpha
0.06782717089494178,T7,final,eye_close,alpha
-0.0989289969226677,T8,final,eye_close,alpha
0.03250731632353226,P7,final,eye_close,alpha
-0.06802462630274259,P8,final,eye_close,alpha
-0.09526263934647623,Fz,final,eye_close,alpha
-0.09795239996730765,Cz,final,eye_close,alpha
0.3694091802170256,Pz,final,eye_close,alpha
-0.14285005549855906,FC1,final,eye_close,alpha
-0.08499537163907352,FC2,final,eye_close,alpha
0.002410594401682662,CP1,final,eye_close,alpha
0.15002318089689864,CP2,final,eye_close,alpha
0.020544726555044256,FC5,final,eye_close,alpha
-0.05346482558142678,FC6,final,eye_close,alpha
1.4226757569523591,CP5,final,eye_close,alpha
-0.0485957581548257,CP6,final,eye_close,alpha
0.8192913325419309,FT9,final,eye_close,alpha
0.10450532664467672,FT10,final,eye_close,alpha
0.05118627727970776,TP9,final,eye_close,alpha
-0.004682617017548607,TP10,final,eye_close,alpha
0.04748984681416326,Fp1,final,eye_close,alpha
0.11567789895789453,Fp2,final,eye_close,alpha
-0.09030145396363604,F3,final,eye_close,alpha
-0.08631387159608656,F4,final,eye_close,alpha
-0.012198061134036134,C3,final,eye_close,alpha
0.3184404008564592,C4,final,eye_close,alpha
-0.024238936086951407,P3,final,eye_close,alpha
-0.03168166191930596,P4,final,eye_close,alpha
-0.00018328445400385583,O1,final,eye_close,alpha
-0.08086231119352458,O2,final,eye_close,alpha
-0.09647628999744753,F7,final,eye_close,alpha
-0.11438663771875578,F8,final,eye_close,alpha
0.04040112970572523,T7,final,eye_close,alpha
0.41754038040261526,T8,final,eye_close,alpha
0.003552907042467141,P7,final,eye_close,alpha
-0.07942593925846574,P8,final,eye_close,alpha
-0.10086651761138674,Fz,final,eye_close,alpha
-0.1110619991854205,Cz,final,eye_close,alpha
0.8664517407416017,Pz,final,eye_close,alpha
-0.16221629865690304,FC1,final,eye_close,alpha
-0.1587661914958395,FC2,final,eye_close,alpha
-0.07398668733512179,CP1,final,eye_close,alpha
-0.04298266158481843,CP2,final,eye_close,alpha
-0.13791171868661126,FC5,final,eye_close,alpha
-0.07181160643356031,FC6,final,eye_close,alpha
0.04271077902384418,CP5,final,eye_close,alpha
-0.06039035424492416,CP6,final,eye_close,alpha
0.024292776297226124,FT9,final,eye_close,alpha
-0.070834265943679,FT10,final,eye_close,alpha
0.2752871863857989,TP9,final,eye_close,alpha
-0.0544481730834009,TP10,final,eye_close,alpha
0.250865632040932,Fp1,midterm,eye_close,alpha
-0.06412122689359052,Fp2,midterm,eye_close,alpha
-0.024249409671251387,F3,midterm,eye_close,alpha
-0.055865938244210225,F4,midterm,eye_close,alpha
0.152972203985226,C3,midterm,eye_close,alpha
0.25563302476450617,C4,midterm,eye_close,alpha
0.6452615099382777,P3,midterm,eye_close,alpha
0.015829507646379512,P4,midterm,eye_close,alpha
0.023050588783308287,O1,midterm,eye_close,alpha
0.15249321861565382,O2,midterm,eye_close,alpha
-0.10636024979275281,F7,midterm,eye_close,alpha
-0.0724347324415075,F8,midterm,eye_close,alpha
0.08960175323182132,T7,midterm,eye_close,alpha
-0.09908566433556126,T8,midterm,eye_close,alpha
0.06905554684912935,P7,midterm,eye_close,alpha
-0.07928625552514794,P8,midterm,eye_close,alpha
-0.09947025952532387,Fz,midterm,eye_close,alpha
-0.10115051767743062,Cz,midterm,eye_close,alpha
0.33343143909258505,Pz,midterm,eye_close,alpha
-0.14148083882168222,FC1,midterm,eye_close,alpha
-0.09466757805097033,FC2,midterm,eye_close,alpha
-0.017421434540421013,CP1,midterm,eye_close,alpha
0.26871680785068885,CP2,midterm,eye_close,alpha
0.00399220390521506,FC5,midterm,eye_close,alpha
-0.056518671780357986,FC6,midterm,eye_close,alpha
1.1801687527897753,CP5,midterm,eye_close,alpha
-0.04750080753888238,CP6,midterm,eye_close,alpha
0.9505725966798185,FT9,midterm,eye_close,alpha
0.11702873389806366,FT10,midterm,eye_close,alpha
0.09703689021513623,TP9,midterm,eye_close,alpha
0.018120179874196563,TP10,midterm,eye_close,alpha
0.05132088514316376,Fp1,midterm,eye_close,alpha
0.1184548912429858,Fp2,midterm,eye_close,alpha
-0.066165128991471,F3,midterm,eye_close,alpha
-0.10017600020233208,F4,midterm,eye_close,alpha
0.006489854978661847,C3,midterm,eye_close,alpha
0.3042477773925498,C4,midterm,eye_close,alpha
0.005934580449041709,P3,midterm,eye_close,alpha
-0.04443471488612702,P4,midterm,eye_close,alpha
0.024488661658388974,O1,midterm,eye_close,alpha
-0.06576956916017838,O2,midterm,eye_close,alpha
-0.08891552197709522,F7,midterm,eye_close,alpha
-0.11079646161813941,F8,midterm,eye_close,alpha
0.0649168321484513,T7,midterm,eye_close,alpha
0.34032838521530784,T8,midterm,eye_close,alpha
0.04999063400850988,P7,midterm,eye_close,alpha
-0.07593503447787009,P8,midterm,eye_close,alpha
-0.11569986772705501,Fz,midterm,eye_close,alpha
-0.09988229385794432,Cz,midterm,eye_close,alpha
0.9852607845235615,Pz,midterm,eye_close,alpha
-0.15512757764638796,FC1,midterm,eye_close,alpha
-0.15829762787142115,FC2,midterm,eye_close,alpha
-0.04805301792431077,CP1,midterm,eye_close,alpha
-0.009882387619215626,CP2,midterm,eye_close,alpha
-0.14007009056959976,FC5,midterm,eye_close,alpha
-0.08130038467435463,FC6,midterm,eye_close,alpha
0.03884943007346555,CP5,midterm,eye_close,alpha
-0.024461719043104294,CP6,midterm,eye_close,alpha
0.04655403311460131,FT9,midterm,eye_close,alpha
-0.05444118000237775,FT10,midterm,eye_close,alpha
0.27790178354770884,TP9,midterm,eye_close,alpha
-0.05387816559003075,TP10,midterm,eye_close,alpha
0.34358472371900495,Fp1,final,eye_open,alpha
-0.0368573327702243,Fp2,final,eye_open,alpha
-0.09364961898388297,F3,final,eye_open,alpha
-0.06218877016219067,F4,final,eye_open,alpha
0.13438076883256933,C3,final,eye_open,alpha
0.24996891597520637,C4,final,eye_open,alpha
0.7099888469675835,P3,final,eye_open,alpha
-0.04553399333517071,P4,final,eye_open,alpha
-0.04338432222544941,O1,final,eye_open,alpha
0.03893224507182516,O2,final,eye_open,alpha
-0.11061576606735786,F7,final,eye_open,alpha
-0.08397579472031945,F8,final,eye_open,alpha
0.085917388383482,T7,final,eye_open,alpha
-0.10218479523200877,T8,final,eye_open,alpha
0.03965780259082269,P7,final,eye_open,alpha
-0.03828941289930478,P8,final,eye_open,alpha
-0.11500550124272285,Fz,final,eye_open,alpha
-0.07360979169213316,Cz,final,eye_open,alpha
0.303751757115231,Pz,final,eye_open,alpha
-0.1439130901631728,FC1,final,eye_open,alpha
-0.03985749740206932,FC2,final,eye_open,alpha
-0.001675755477248489,CP1,final,eye_open,alpha
0.16777435930190224,CP2,final,eye_open,alpha
0.004378068788473796,FC5,final,eye_open,alpha
-0.05396423763622695,FC6,final,eye_open,alpha
1.3877892269587033,CP5,final,eye_open,alpha
-0.06174816997211126,CP6,final,eye_open,alpha
0.9605393791025136,FT9,final,eye_open,alpha
0.04829547381794098,FT10,final,eye_open,alpha
0.06443013155546798,TP9,final,eye_open,alpha
-0.012559857957312511,TP10,final,eye_open,alpha
0.046674983044679395,Fp1,final,eye_open,alpha
0.05075672052659415,Fp2,final,eye_open,alpha
-0.05140653123968369,F3,final,eye_open,alpha
-0.11740634570963569,F4,final,eye_open,alpha
-0.0025210186862497674,C3,final,eye_open,alpha
0.2873080576316815,C4,final,eye_open,alpha
-0.018780352586429735,P3,final,eye_open,alpha
-0.05971179288971167,P4,final,eye_open,alpha
-0.009804701326033931,O1,final,eye_open,alpha
-0.07855106834412573,O2,final,eye_open,alpha
-0.0944338455310823,F7,final,eye_open,alpha
-0.10101811413477117,F8,final,eye_open,alpha
0.04326080586272244,T7,final,eye_open,alpha
0.5130638759172649,T8,final,eye_open,alpha
-0.02181101968216408,P7,final,eye_open,alpha
-0.0736966336310798,P8,final,eye_open,alpha
-0.07195185642949017,Fz,final,eye_open,alpha
-0.10775156439895439,Cz,final,eye_open,alpha
0.7512821475679857,Pz,final,eye_open,alpha
-0.16866379061335773,FC1,final,eye_open,alpha
-0.14579408893060325,FC2,final,eye_open,alpha
-0.08455035645177328,CP1,final,eye_open,alpha
-0.05479188865385222,CP2,final,eye_open,alpha
-0.14408705265062144,FC5,final,eye_open,alpha
-0.06358866531590275,FC6,final,eye_open,alpha
0.055760476055081755,CP5,final,eye_open,alpha
-0.06961573615654257,CP6,final,eye_open,alpha
0.002785537776281277,FT9,final,eye_open,alpha
-0.05134621593130713,FT10,final,eye_open,alpha
0.4196359122007716,TP9,final,eye_open,alpha
-0.018143822133857113,TP10,final,eye_open,alpha
0.24077080441389237,Fp1,midterm,eye_open,alpha
-0.044924892030899076,Fp2,midterm,eye_open,alpha
-0.10401589619863684,F3,midterm,eye_open,alpha
-0.0701274045476977,F4,midterm,eye_open,alpha
0.14497827271735034,C3,midterm,eye_open,alpha
0.1753872408359818,C4,midterm,eye_open,alpha
0.8730177721659557,P3,midterm,eye_open,alpha
-0.05509657060551041,P4,midterm,eye_open,alpha
-0.05683932761563194,O1,midterm,eye_open,alpha
0.011507064617443953,O2,midterm,eye_open,alpha
-0.11209423452136857,F7,midterm,eye_open,alpha
-0.09366104177640212,F8,midterm,eye_open,alpha
0.11826042511588523,T7,midterm,eye_open,alpha
-0.10907814520210148,T8,midterm,eye_open,alpha
0.041414665785462663,P7,midterm,eye_open,alpha
-0.03576822492927511,P8,midterm,eye_open,alpha
-0.12108497553891358,Fz,midterm,eye_open,alpha
-0.08290442359322453,Cz,midterm,eye_open,alpha
0.3036828086837209,Pz,midterm,eye_open,alpha
-0.15109924519233045,FC1,midterm,eye_open,alpha
-0.050931280977637085,FC2,midterm,eye_open,alpha
0.00527056174211736,CP1,midterm,eye_open,alpha
0.18211011449761344,CP2,midterm,eye_open,alpha
-0.01051614880424323,FC5,midterm,eye_open,alpha
-0.0492116518990695,FC6,midterm,eye_open,alpha
1.5379157091473048,CP5,midterm,eye_open,alpha
-0.07100223213048472,CP6,midterm,eye_open,alpha
0.8736954229628963,FT9,midterm,eye_open,alpha
0.013996057609955039,FT10,midterm,eye_open,alpha
0.019491999202868784,TP9,midterm,eye_open,alpha
-0.014768330161207013,TP10,midterm,eye_open,alpha
-0.005094206422083411,Fp1,midterm,eye_open,alpha
0.07192751577992745,Fp2,midterm,eye_open,alpha
-0.0809126675103948,F3,midterm,eye_open,alpha
-0.11587548604565433,F4,midterm,eye_open,alpha
0.01624612990099291,C3,midterm,eye_open,alpha
0.2629951497757466,C4,midterm,eye_open,alpha
-0.01692347695162056,P3,midterm,eye_open,alpha
-0.06083627120836459,P4,midterm,eye_open,alpha
0.03699561092058369,O1,midterm,eye_open,alpha
-0.080692759199727,O2,midterm,eye_open,alpha
-0.10823051242982613,F7,midterm,eye_open,alpha
-0.10419303423259867,F8,midterm,eye_open,alpha
0.047158551648829206,T7,midterm,eye_open,alpha
0.6097375569311821,T8,midterm,eye_open,alpha
-0.0045319953934853646,P7,midterm,eye_open,alpha
-0.05689397914646638,P8,midterm,eye_open,alpha
-0.09528251934554366,Fz,midterm,eye_open,alpha
-0.10924439032842354,Cz,midterm,eye_open,alpha
0.9566987931335593,Pz,midterm,eye_open,alpha
-0.1687249117069506,FC1,midterm,eye_open,alpha
-0.1584300865938041,FC2,midterm,eye_open,alpha
-0.07172904924292835,CP1,midterm,eye_open,alpha
-0.050276696086231136,CP2,midterm,eye_open,alpha
-0.15718219790918914,FC5,midterm,eye_open,alpha
-0.06564764186664614,FC6,midterm,eye_open,alpha
0.07794777577142666,CP5,midterm,eye_open,alpha
-0.07624730944053003,CP6,midterm,eye_open,alpha
0.004146181492969315,FT9,midterm,eye_open,alpha
-0.05751931994229272,FT10,midterm,eye_open,alpha
0.41378441240333486,TP9,midterm,eye_open,alpha
-0.008684335759709783,TP10,midterm,eye_open,alpha
-0.10009693944190821,Fp1,final,eye_close,beta
-0.14208604162212488,Fp2,final,eye_close,beta
0.049034662990140226,F3,final,eye_close,beta
-0.026475878521940856,F4,final,eye_close,beta
-0.024446635667900743,C3,final,eye_close,beta
0.5989658492875599,C4,final,eye_close,beta
0.16990800362547356,P3,final,eye_close,beta
-0.08013761084853072,P4,final,eye_close,beta
0.005365935296061754,O1,final,eye_close,beta
-0.0014242575647215139,O2,final,eye_close,beta
-0.09063073578204257,F7,final,eye_close,beta
-0.11500529952863763,F8,final,eye_close,beta
-0.0021927123586100872,T7,final,eye_close,beta
0.03001286862213085,T8,final,eye_close,beta
0.23377639069966283,P7,final,eye_close,beta
0.022598055735135746,P8,final,eye_close,beta
-0.03764037423303377,Fz,final,eye_close,beta
0.21132396298335362,Cz,final,eye_close,beta
-0.03982876966260934,Pz,final,eye_close,beta
-0.01143598168888701,FC1,final,eye_close,beta
-0.044958288778266124,FC2,final,eye_close,beta
-0.1042947079146684,CP1,final,eye_close,beta
0.6397589355713492,CP2,final,eye_close,beta
-0.04575370404896965,FC5,final,eye_close,beta
-0.10360612854789597,FC6,final,eye_close,beta
0.06660589976089303,CP5,final,eye_close,beta
-0.07303412490847337,CP6,final,eye_close,beta
-0.11450229127036178,FT9,final,eye_close,beta
0.1058281708440714,FT10,final,eye_close,beta
0.31751252153624826,TP9,final,eye_close,beta
-0.01860828070999467,TP10,final,eye_close,beta
0.0454600511128833,Fp1,final,eye_close,beta
-0.12725097959778012,Fp2,final,eye_close,beta
-0.06474185087836343,F3,final,eye_close,beta
-0.015761405215633066,F4,final,eye_close,beta
-0.07208938239488775,C3,final,eye_close,beta
0.06585758171695925,C4,final,eye_close,beta
-0.022514029544170987,P3,final,eye_close,beta
-0.06584399468328504,P4,final,eye_close,beta
0.01678306187073016,O1,final,eye_close,beta
-0.06805835832503647,O2,final,eye_close,beta
-0.079740749294036,F7,final,eye_close,beta
-0.0880851649206533,F8,final,eye_close,beta
-0.08285294024067531,T7,final,eye_close,beta
0.044935525145045487,T8,final,eye_close,beta
-0.0443569370587992,P7,final,eye_close,beta
-0.038255130741945316,P8,final,eye_close,beta
-0.08419784352562269,Fz,final,eye_close,beta
-0.04622417922088446,Cz,final,eye_close,beta
0.11386742679499001,Pz,final,eye_close,beta
0.020996474288657706,FC1,final,eye_close,beta
-0.11303194353997974,FC2,final,eye_close,beta
-0.12023902299692933,CP1,final,eye_close,beta
-0.11346288741636538,CP2,final,eye_close,beta
0.06084784904802472,FC5,final,eye_close,beta
-0.04962734740697541,FC6,final,eye_close,beta
-0.06021026498925517,CP5,final,eye_close,beta
-0.05187687118339046,CP6,final,eye_close,beta
-0.10639934636086197,FT9,final,eye_close,beta
-0.056021094073432996,FT10,final,eye_close,beta
0.3651501310947804,TP9,final,eye_close,beta
-0.036222498268218106,TP10,final,eye_close,beta
-0.0988135363708631,Fp1,midterm,eye_close,beta
-0.14330179170477428,Fp2,midterm,eye_close,beta
0.06534475887457386,F3,midterm,eye_close,beta
-0.0065169059055754635,F4,midterm,eye_close,beta
-0.026320790096478502,C3,midterm,eye_close,beta
0.5056815180460882,C4,midterm,eye_close,beta
0.19086838349439764,P3,midterm,eye_close,beta
-0.07299421686242466,P4,midterm,eye_close,beta
-0.005033569132386633,O1,midterm,eye_close,beta
0.01282680505533076,O2,midterm,eye_close,beta
-0.09887749136943504,F7,midterm,eye_close,beta
-0.11383327968269275,F8,midterm,eye_close,beta
0.008763343515720792,T7,midterm,eye_close,beta
0.04114580802138245,T8,midterm,eye_close,beta
0.2077777510094452,P7,midterm,eye_close,beta
0.004825112053901169,P8,midterm,eye_close,beta
-0.05685797702523038,Fz,midterm,eye_close,beta
0.20434891721757656,Cz,midterm,eye_close,beta
-0.03783337243040742,Pz,midterm,eye_close,beta
-0.026268823442176396,FC1,midterm,eye_close,beta
-0.06587281875638547,FC2,midterm,eye_close,beta
-0.10468596038047538,CP1,midterm,eye_close,beta
0.7526737359801018,CP2,midterm,eye_close,beta
-0.05162335181760348,FC5,midterm,eye_close,beta
-0.10644927908093037,FC6,midterm,eye_close,beta
0.11721122655146517,CP5,midterm,eye_close,beta
-0.06702337218358077,CP6,midterm,eye_close,beta
-0.11588269331450017,FT9,midterm,eye_close,beta
0.10355807968066741,FT10,midterm,eye_close,beta
0.32241135965560475,TP9,midterm,eye_close,beta
-0.033737279877033746,TP10,midterm,eye_close,beta
0.07214143878843444,Fp1,midterm,eye_close,beta
-0.12563864353784976,Fp2,midterm,eye_close,beta
-0.04718534323302914,F3,midterm,eye_close,beta
-0.011777311103427574,F4,midterm,eye_close,beta
-0.06099510543313566,C3,midterm,eye_close,beta
0.06294851925274797,C4,midterm,eye_close,beta
0.005508578362255279,P3,midterm,eye_close,beta
-0.0610178507187917,P4,midterm,eye_close,beta
0.012620263041998458,O1,midterm,eye_close,beta
-0.07754559352876976,O2,midterm,eye_close,beta
-0.08891602832966157,F7,midterm,eye_close,beta
-0.08908589466493896,F8,midterm,eye_close,beta
-0.07529064766693935,T7,midterm,eye_close,beta
0.02811921505830533,T8,midterm,eye_close,beta
-0.043487676366375766,P7,midterm,eye_close,beta
-0.03414146448239229,P8,midterm,eye_close,beta
-0.09209334202899752,Fz,midterm,eye_close,beta
-0.05592267905155818,Cz,midterm,eye_close,beta
0.12134647443291642,Pz,midterm,eye_close,beta
0.0016820357127218025,FC1,midterm,eye_close,beta
-0.10561616984131633,FC2,midterm,eye_close,beta
-0.11786539280942948,CP1,midterm,eye_close,beta
-0.11391846564557435,CP2,midterm,eye_close,beta
0.04415789251231918,FC5,midterm,eye_close,beta
-0.05855611463167323,FC6,midterm,eye_close,beta
-0.016319418868638642,CP5,midterm,eye_close,beta
-0.027630246026047692,CP6,midterm,eye_close,beta
-0.10454515198771716,FT9,midterm,eye_close,beta
-0.06105248552181363,FT10,midterm,eye_close,beta
0.3491695349896286,TP9,midterm,eye_close,beta
-0.03778399043603294,TP10,midterm,eye_close,beta
-0.09076745763672414,Fp1,final,eye_open,beta
-0.1416116500433388,Fp2,final,eye_open,beta
0.05679663067438655,F3,final,eye_open,beta
-0.03760719722345039,F4,final,eye_open,beta
-0.012623485758520568,C3,final,eye_open,beta
0.6183454539058768,C4,final,eye_open,beta
0.17187201618395734,P3,final,eye_open,beta
-0.08605001467789675,P4,final,eye_open,beta
0.025070705250358573,O1,final,eye_open,beta
0.017277120920440432,O2,final,eye_open,beta
-0.08480263131648348,F7,final,eye_open,beta
-0.11000160050297539,F8,final,eye_open,beta
0.016623184660747036,T7,final,eye_open,beta
0.07798233384451451,T8,final,eye_open,beta
0.20391613167607148,P7,final,eye_open,beta
0.031333681904256686,P8,final,eye_open,beta
-0.051530639586137385,Fz,final,eye_open,beta
0.1171900804221709,Cz,final,eye_open,beta
-0.01634032810146889,Pz,final,eye_open,beta
-0.03176950141117096,FC1,final,eye_open,beta
-0.035302934234282955,FC2,final,eye_open,beta
-0.1203120746266914,CP1,final,eye_open,beta
0.6611394309355655,CP2,final,eye_open,beta
-0.029971149714474715,FC5,final,eye_open,beta
-0.10414242046572468,FC6,final,eye_open,beta
0.037447091936783104,CP5,final,eye_open,beta
-0.08103191641116142,CP6,final,eye_open,beta
-0.10200492514942867,FT9,final,eye_open,beta
0.06278303662109953,FT10,final,eye_open,beta
0.29117754139072355,TP9,final,eye_open,beta
-0.04273224668862922,TP10,final,eye_open,beta
-0.04277203952308694,Fp1,final,eye_open,beta
-0.12548106642393422,Fp2,final,eye_open,beta
-0.05777642619889539,F3,final,eye_open,beta
-0.01953347073894524,F4,final,eye_open,beta
-0.058260543353229374,C3,final,eye_open,beta
0.11641805715315169,C4,final,eye_open,beta
-0.009123389341614524,P3,final,eye_open,beta
-0.06993689146165218,P4,final,eye_open,beta
-0.005763606495587835,O1,final,eye_open,beta
-0.07495971328636418,O2,final,eye_open,beta
-0.08340573792930789,F7,final,eye_open,beta
-0.08806217528352409,F8,final,eye_open,beta
-0.06574931168288045,T7,final,eye_open,beta
0.0984805286044775,T8,final,eye_open,beta
-0.0281493561559641,P7,final,eye_open,beta
-0.02193211598915744,P8,final,eye_open,beta
-0.07519184038812686,Fz,final,eye_open,beta
-0.036829130182235714,Cz,final,eye_open,beta
0.16917221212127145,Pz,final,eye_open,beta
-0.00047089008862004713,FC1,final,eye_open,beta
-0.10435492225283612,FC2,final,eye_open,beta
-0.11543107810318569,CP1,final,eye_open,beta
-0.11596939207328838,CP2,final,eye_open,beta
0.09819535750788592,FC5,final,eye_open,beta
-0.04195763350767585,FC6,final,eye_open,beta
-0.037763864895613806,CP5,final,eye_open,beta
-0.036637064186056265,CP6,final,eye_open,beta
-0.09178269155903246,FT9,final,eye_open,beta
-0.07677399289808717,FT10,final,eye_open,beta
0.28333967774167673,TP9,final,eye_open,beta
-0.05725970148919121,TP10,final,eye_open,beta
-0.07552759222243167,Fp1,midterm,eye_open,beta
-0.14238086135608272,Fp2,midterm,eye_open,beta
0.03226910377415347,F3,midterm,eye_open,beta
-0.04802974605693478,F4,midterm,eye_open,beta
-0.016919411323468782,C3,midterm,eye_open,beta
0.6567829731558781,C4,midterm,eye_open,beta
0.2131856007316893,P3,midterm,eye_open,beta
-0.0876601623441126,P4,midterm,eye_open,beta
0.02151973015955153,O1,midterm,eye_open,beta
0.030983804233047325,O2,midterm,eye_open,beta
-0.08751178612861502,F7,midterm,eye_open,beta
-0.120630843690485,F8,midterm,eye_open,beta
-0.0024064162604112735,T7,midterm,eye_open,beta
0.0808714760075095,T8,midterm,eye_open,beta
0.2673583928210427,P7,midterm,eye_open,beta
0.049257730531689935,P8,midterm,eye_open,beta
-0.034348795573566536,Fz,midterm,eye_open,beta
0.09470306137130108,Cz,midterm,eye_open,beta
-0.025634889236997197,Pz,midterm,eye_open,beta
-0.03116790280850625,FC1,midterm,eye_open,beta
-0.0413267780582379,FC2,midterm,eye_open,beta
-0.12192306022561442,CP1,midterm,eye_open,beta
0.8021041602613398,CP2,midterm,eye_open,beta
-0.05338280495867405,FC5,midterm,eye_open,beta
-0.11391413682340519,FC6,midterm,eye_open,beta
0.032756637757910545,CP5,midterm,eye_open,beta
-0.085719742330851,CP6,midterm,eye_open,beta
-0.10080788483814437,FT9,midterm,eye_open,beta
0.07238203859884364,FT10,midterm,eye_open,beta
0.3092548593553198,TP9,midterm,eye_open,beta
0.010232531875269112,TP10,midterm,eye_open,beta
-0.03835174288860356,Fp1,midterm,eye_open,beta
-0.11567701449753341,Fp2,midterm,eye_open,beta
-0.060217397522108564,F3,midterm,eye_open,beta
-0.03216263434361831,F4,midterm,eye_open,beta
-0.06447104522225729,C3,midterm,eye_open,beta
0.1139700597487746,C4,midterm,eye_open,beta
-0.0014705946729215154,P3,midterm,eye_open,beta
-0.07044929891200154,P4,midterm,eye_open,beta
-0.006637879800013665,O1,midterm,eye_open,beta
-0.07382095603085628,O2,midterm,eye_open,beta
-0.08032226811584012,F7,midterm,eye_open,beta
-0.09180522811439873,F8,midterm,eye_open,beta
-0.06986837902143435,T7,midterm,eye_open,beta
0.13057917597689547,T8,midterm,eye_open,beta
-0.035638035609804525,P7,midterm,eye_open,beta
-0.014329816166756671,P8,midterm,eye_open,beta
-0.08582788615103323,Fz,midterm,eye_open,beta
-0.05239231957111512,Cz,midterm,eye_open,beta
0.18677948283087673,Pz,midterm,eye_open,beta
-0.016547166984433436,FC1,midterm,eye_open,beta
-0.10839647512871828,FC2,midterm,eye_open,beta
-0.1212312598550163,CP1,midterm,eye_open,beta
-0.11698761313684762,CP2,midterm,eye_open,beta
0.08263974296095705,FC5,midterm,eye_open,beta
-0.0580625559144028,FC6,midterm,eye_open,beta
-0.06192040295828102,CP5,midterm,eye_open,beta
-0.010960034216674798,CP6,midterm,eye_open,beta
-0.10101717802701692,FT9,midterm,eye_open,beta
-0.06882838566777497,FT10,midterm,eye_open,beta
0.16883135861411774,TP9,midterm,eye_open,beta
-0.05422852329551139,TP10,midterm,eye_open,beta
0.16665983007758572,Fp1,final,eye_close,theta
-0.07448241509429857,Fp2,final,eye_close,theta
-0.01138481006335784,F3,final,eye_close,theta
0.06629922334874318,F4,final,eye_close,theta
0.17350917367801402,C3,final,eye_close,theta
-0.027313557008735785,C4,final,eye_close,theta
0.06727384943104417,P3,final,eye_close,theta
0.027274068375710486,P4,final,eye_close,theta
-0.014151421599780186,O1,final,eye_close,theta
-0.07811204029458284,O2,final,eye_close,theta
-0.02137637514370396,F7,final,eye_close,theta
-0.05969019358203981,F8,final,eye_close,theta
-0.07104192593122002,T7,final,eye_close,theta
-0.07418448825587887,T8,final,eye_close,theta
0.03297168942217633,P7,final,eye_close,theta
-0.11578430116609588,P8,final,eye_close,theta
0.1625783417365363,Fz,final,eye_close,theta
0.015517552392304054,Cz,final,eye_close,theta
0.01681876151704075,Pz,final,eye_close,theta
-0.05333524511423541,FC1,final,eye_close,theta
-0.012266601866045569,FC2,final,eye_close,theta
0.4657861703685098,CP1,final,eye_close,theta
0.0894077426571861,CP2,final,eye_close,theta
-0.0832375406379681,FC5,final,eye_close,theta
-0.13759086549819372,FC6,final,eye_close,theta
-0.10799621470760887,CP5,final,eye_close,theta
-0.13914556700356015,CP6,final,eye_close,theta
-0.0682367336893954,FT9,final,eye_close,theta
-0.10849772655048558,FT10,final,eye_close,theta
0.1555389736174982,TP9,final,eye_close,theta
-0.003973996137771445,TP10,final,eye_close,theta
0.03060305442818649,Fp1,final,eye_close,theta
0.02775180064996632,Fp2,final,eye_close,theta
0.05167545500936818,F3,final,eye_close,theta
-0.053099777836235276,F4,final,eye_close,theta
0.06318649631436819,C3,final,eye_close,theta
0.04811596138646505,C4,final,eye_close,theta
-0.12792973760931553,P3,final,eye_close,theta
-0.09788638440630283,P4,final,eye_close,theta
0.20975447781373138,O1,final,eye_close,theta
-0.06288946409387784,O2,final,eye_close,theta
-0.1018261886139854,F7,final,eye_close,theta
0.3498241742885462,F8,final,eye_close,theta
-0.03648056357507783,T7,final,eye_close,theta
-0.07771891355059844,T8,final,eye_close,theta
-0.06449374405540796,P7,final,eye_close,theta
-0.09925352445259772,P8,final,eye_close,theta
0.23677949563262093,Fz,final,eye_close,theta
0.004981831980587719,Cz,final,eye_close,theta
-0.11198158385922335,Pz,final,eye_close,theta
0.4352340038985894,FC1,final,eye_close,theta
-0.008992197267621835,FC2,final,eye_close,theta
-0.0541050358390451,CP1,final,eye_close,theta
0.1213138191807561,CP2,final,eye_close,theta
0.07045023043817408,FC5,final,eye_close,theta
-0.03131596113080412,FC6,final,eye_close,theta
-0.11201606707067534,CP5,final,eye_close,theta
-0.1339680121350875,CP6,final,eye_close,theta
-0.028814765034860614,FT9,final,eye_close,theta
-0.11515325878400957,FT10,final,eye_close,theta
-0.01399879236356387,TP9,final,eye_close,theta
1.2789318529001574,TP10,final,eye_close,theta
0.29054882549632827,Fp1,midterm,eye_close,theta
-0.09074005163775423,Fp2,midterm,eye_close,theta
-0.023612695626835132,F3,midterm,eye_close,theta
0.07938632724458079,F4,midterm,eye_close,theta
0.16098588134749064,C3,midterm,eye_close,theta
-0.025695128064570267,C4,midterm,eye_close,theta
0.03513578596505361,P3,midterm,eye_close,theta
0.013245686141185523,P4,midterm,eye_close,theta
-0.0572527038427527,O1,midterm,eye_close,theta
-0.09683858258308453,O2,midterm,eye_close,theta
0.025955555700732814,F7,midterm,eye_close,theta
